pincode,city,district,state,lat,lng
262546,Garbyang SO,Pithoragarh,Uttarakhand,30.1234722,80.8556667
262547,Chalma Chilasu BO,Pithoragarh,Uttarakhand,29.456,80.77
262550,Narayan Nagar BO,Pithoragarh,Uttarakhand,29.773,80.2885
262551,Didihat SO,Pithoragarh,Uttarakhand,28.8003056,80.2529722
262552,Thal SO Pithoragarh,Pithoragarh,Uttarakhand,29.5833611,80.2094722
262553,Khatera BO,Pithoragarh,Uttarakhand,29.66,80.608
262554,Sevila BO,Pithoragarh,Uttarakhand,29.556,80.229
262555,Kharik BO,Pithoragarh,Uttarakhand,29.660381,80.059905
262561,Bhumwari BO,Champawat,Uttarakhand,29.37,79.91
262572,Muwani SO,Pithoragarh,Uttarakhand,29.5833611,80.2094722
262576,Panthgaon BO,Pithoragarh,Uttarakhand,29.740275,80.330459
262580,Timla BO,Champawat,Uttarakhand,29.237,80.3532
262701,Ganeshpur BO,Kheri,Uttar Pradesh,27.84,80.2
262702,Gopalapur BO,Kheri,Uttar Pradesh,27.88,80.83
262721,Mohammadpur Mahewa BO,Kheri,Uttar Pradesh,27.8,80.82
262722,Phoolpur Gunia BO,Sitapur,Uttar Pradesh,27.81,81.09
262723,Gudaria BO,Kheri,Uttar Pradesh,27.72,80.7
262724,Jatpurwa SO,Kheri,Uttar Pradesh,27.5126,81.0444
262725,Khanpur Gurela BO,Kheri,Uttar Pradesh,27.82,80.78
262726,Sharda Nagar SO,Kheri,Uttar Pradesh,27.4923,80.565
262727,Lalhaua BO,Kheri,Uttar Pradesh,27.78,80.46
262728,Piparia Form BO,Sitapur,Uttar Pradesh,27.85,80.99
262801,Bankey Ganj SO,Kheri,Uttar Pradesh,27.909842,80.784535
262802,Ram Nagar Khurd BO,Kheri,Uttar Pradesh,27.15,80.67
262803,Mailani SO,Kheri,Uttar Pradesh,27.909842,80.784535
262804,Balmia Barkhar BO,Kheri,Uttar Pradesh,27.28,80.25
262805,Mudia BO,Kheri,Uttar Pradesh,27.87,80.7
262901,Bhira SO Kheri,Kheri,Uttar Pradesh,27.909842,80.784535
262902,Pallia SO,Kheri,Uttar Pradesh,27.909842,80.784535
262903,Nighasan SO,Kheri,Uttar Pradesh,27.909842,80.784535
262904,Sampurna Nagar SO,Kheri,Uttar Pradesh,27.909842,80.784535
262905,Naubana BO,Kheri,Uttar Pradesh,27.26,80.92
262906,Tikunia SO,Kheri,Uttar Pradesh,28.2237,80.5846
262907,Semra SO Kheri,Kheri,Uttar Pradesh,27.909842,80.784535
262908,Bajahi BO,Kheri,Uttar Pradesh,28.49,80.78
263001,Nalni BO,Nainital,Uttarakhand,29.351932,79.3872753
263126,Damuadhunga BO,Nainital,Uttarakhand,29.241381,79.5259184
263127,Chopra BO,Nainital,Uttarakhand,29.3248643,79.5013207
263128,Bel BO,Nainital,Uttarakhand,29.3127009,79.4746071
263132,Mehragaon BO,Nainital,Uttarakhand,29.23,79.48
263134,Betalghat SO,Nainital,Uttarakhand,29.3319,79.2024
263135,Garampani SO,Nainital,Uttarakhand,29.2853,79.284
263136,Sattal Seasonal  BO,Nainital,Uttarakhand,29.2,79.32
263137,Ramgarh SO Nainital,Nainital,Uttarakhand,29.2163889,79.5296667
263138,MukteshwarKumaon SO,Nainital,Uttarakhand,29.2113,79.3955
263139,Chorgalia BO,Nainital,Uttarakhand,29.0986444,79.8072611
263140,Dewalchaur BO,Nainital,Uttarakhand,29.256902,79.3432758
263142,Halduchaur S.O,Nainital,Uttarakhand,29.1121,79.5237
263145,Pantnagar SO,Udam Singh Nagar,Uttarakhand,29.0271944,79.4775833
263148,Bhuria Coloney BO,Udam Singh Nagar,Uttarakhand,28.834114,79.642638
263149,DF Nagla SO,Udam Singh Nagar,Uttarakhand,29.0157,79.2905
263150,Kelakhera SO,Udam Singh Nagar,Uttarakhand,29.063482,79.331106
263151,Shaktifarm SO,Udam Singh Nagar,Uttarakhand,29.0055,79.6550833
263152,Subashnagar BO,Udam Singh Nagar,Uttarakhand,28.9715489,79.3761218
263153,COLLECTORATE PARISAR SO,Udam Singh Nagar,Uttarakhand,28.8990556,79.28225
263156,Ghorakhal SO,Nainital,Uttarakhand,29.3795,79.5416
263157,Badon BO,Nainital,Uttarakhand,28.0311101,79.1271229
263158,Narain Swamy Ashram SO,Nainital,Uttarakhand,29.264,79.3334
263159,Bajunia Haldu BO,Nainital,Uttarakhand,29.353853,79.318128
263160,Dineshpur SO,Udam Singh Nagar,Uttarakhand,29.025,79.1914
263601,Baldhoti SO,Almora,Uttarakhand,29.3637,79.4004
263619,Ghingartola SO,Bageshwar,Uttarakhand,29.5009,79.5105
263620,Kausani Estate SO,Bageshwar,Uttarakhand,29.8454167,79.6004167
263621,Naulakote BO,Almora,Uttarakhand,29.6433705,79.4321735
263622,Thali BO,Almora,Uttarakhand,29.4978642,79.9556374
263623,Panuwanaula SO,Almora,Uttarakhand,28.6399167,79.8118056
263624,Dhaulchhina ED BO,Almora,Uttarakhand,29.4978702,79.9556314
263625,Unyura BO,Almora,Uttarakhand,29.46286,79.62902
263626,Jainti SO,Almora,Uttarakhand,29.4814027,79.8243833
263628,Chhani BO,Bageshwar,Uttarakhand,29.58635,79.7372
263629,Chanoda SO,Almora,Uttarakhand,29.8065556,79.6141667
263630,Janoti Palari BO,Bageshwar,Uttarakhand,29.74816,79.75187
263631,Sani Udiyar BO,Bageshwar,Uttarakhand,29.77115,79.87059
263632,Kapkote SO,Bageshwar,Uttarakhand,29.9445556,79.9020556
263633,Shama SO,Bageshwar,Uttarakhand,29.5851,80.0252
263634,Dofar SO,Bageshwar,Uttarakhand,29.8779167,79.8885278
263635,Maigri Estate BO,Bageshwar,Uttarakhand,29.47825,79.95189
263636,Hawalbagh SO,Almora,Uttarakhand,29.6496,79.6326
263637,Bhoolgaon BO,Almora,Uttarakhand,29.781582,79.6038752
263638,Manan SO,Almora,Uttarakhand,29.7267,79.6145
263639,Lakhani BO,Bageshwar,Uttarakhand,29.78158,79.6038772
263640,Kameridevi SO,Bageshwar,Uttarakhand,29.505,79.5741
263641,Gagarigole ED BO,Bageshwar,Uttarakhand,29.58661,79.60553
263642,Bilonasera BO,Bageshwar,Uttarakhand,29.8124192,79.7740789
263643,Kosi SO Almora,Almora,Uttarakhand,29.5969722,79.6575
263645,Uprari ED BO,Almora,Uttarakhand,29.5965793,79.4579341
263646,Bhatronjkhan SO,Almora,Uttarakhand,29.354,79.1804
263651,Chaubattia SO,Almora,Uttarakhand,29.6104,79.4507
263652,Aina BO,Almora,Uttarakhand,29.6433655,79.4321785
263653,Irah BO,Almora,Uttarakhand,29.6433655,79.4321785
263655,Gewapani BO,Almora,Uttarakhand,29.658409,79.594932
263656,Khatyari BO,Almora,Uttarakhand,29.5929961,79.645992
263658,Masi SO,Almora,Uttarakhand,29.8160278,79.2814167
263659,Deghat SO,Almora,Uttarakhand,29.5402,79.1325
263660,Daula SO,Almora,Uttarakhand,29.4722,79.1832
263661,Chachroti BO,Almora,Uttarakhand,29.7831367,79.2324181
263663,Tarikhet SO,Almora,Uttarakhand,29.37,79.2423
263664,Deolikhet SO,Almora,Uttarakhand,29.3831,79.2045
263665,Matela SO,Almora,Uttarakhand,29.4812,79.113
263667,Ujrar BO,Almora,Uttarakhand,29.6433665,79.4321775
263676,Manhet BO,Almora,Uttarakhand,29.58661,79.60553
263678,Shitalakhet SO,Almora,Uttarakhand,29.5969722,79.6575
263679,Harsingiabaghar BO,Bageshwar,Uttarakhand,29.77926,29.77926
263680,Chaunallia SO,Almora,Uttarakhand,29.37,79.1745
271001,Gonda HO,Gonda,Uttar Pradesh,27.1289167,81.9433056
271002,Bahlol Pur BO,Gonda,Uttar Pradesh,27.11416,82.01616
271003,Mokalpur BO,Gonda,Uttar Pradesh,27.03387,82.41568
271122,Pure Bahori BO,Gonda,Uttar Pradesh,27.205096,81.857123
271123,Bauriha BO,Gonda,Uttar Pradesh,26.990146,82.046385
271124,Majhara BO,Gonda,Uttar Pradesh,26.930972,82.087013
271125,Durgodwa BO,Gonda,Uttar Pradesh,27.065646,81.885141
271126,Kharthari BO,Gonda,Uttar Pradesh,27.083883,81.808891
271129,Naipur BO,Gonda,Uttar Pradesh,22.02587,87.51238
271201,Ghughulpur BO,Balrampur,Uttar Pradesh,25.115731,82.908468
271202,Tirre Manorama BO,Gonda,Uttar Pradesh,27.03742,81.95348
271203,Ganeshpur BO,Balrampur,Uttar Pradesh,27.357291,82.265119
271204,Kamrawan BO,Gonda,Uttar Pradesh,27.32054,81.95075
271205,Gulriha BO,Balrampur,Uttar Pradesh,27.328997,82.281412
271206,Kataiyabhari BO,Balrampur,Uttar Pradesh,27.42774,82.75945
271207,BISHUNPUR BO,Balrampur,Uttar Pradesh,27.39823,82.16184
271208,Kondari BO,Balrampur,Uttar Pradesh,27.431887,82.461966
271209,Basant Pur Raja BO,Gonda,Uttar Pradesh,27.340932,82.103346
271210,Khamahariya BO,Balrampur,Uttar Pradesh,27.378554,82.332981
271215,Manohrapur BO,Balrampur,Uttar Pradesh,27.32565,82.58764
271301,Mahewa Gopal BO,Gonda,Uttar Pradesh,27.060431,82.14312
271302,Lamti Ukaruhwa BO,Gonda,Uttar Pradesh,23.179915,79.847881
271303,Raghuraj Nagar BO,Gonda,Uttar Pradesh,24.558393,80.833531
271304,Nawabganj S F SO,Gonda,Uttar Pradesh,26.8741667,82.1501667
271305,Hathini Bhopatpur BO,Gonda,Uttar Pradesh,23.259933,77.412615
271306,Datauli BO,Balrampur,Uttar Pradesh,27.126246,82.23959
271307,Achalpur Kaithawalia BO,Balrampur,Uttar Pradesh,21.257584,77.508675
271308,Iti Mankapur SO,Gonda,Uttar Pradesh,27.068,82.2339167
271309,Sakipur BO,Gonda,Uttar Pradesh,26.809074,82.031343
271310,Kasipur BO,Gonda,Uttar Pradesh,26.995196,82.58909
271311,Dhanawa BO,Gonda,Uttar Pradesh,27.037325,81.68407
271312,Keshav Nagar Grant BO,Gonda,Uttar Pradesh,18.532398,73.944065
271313,Khamariaha Bujurg BO,Gonda,Uttar Pradesh,23.208152,79.989203
271319,Pure Shivdayal Ganj SO,Gonda,Uttar Pradesh,26.8462222,82.2021389
271401,Badnapur BO,Gonda,Uttar Pradesh,26.91,81.92347
271402,SIDHAUTI BO,Gonda,Uttar Pradesh,26.872816,81.88009
271403,Bangaon BO,Gonda,Uttar Pradesh,26.824071,82.2204
271502,Kurtha BO,Gonda,Uttar Pradesh,27.073092,81.691675
271503,Katra Bazar SO Gonda,Gonda,Uttar Pradesh,27.1289167,81.9433056
271504,Paska BO,Gonda,Uttar Pradesh,26.94476,81.75003
271601,Imiliarupi BO,Gonda,Uttar Pradesh,27.117433,82.104705
271602,Bangai Barwar BO,Gonda,Uttar Pradesh,27.162304,82.158534
271603,Srinagar SO Gonda,Gonda,Uttar Pradesh,27.1289167,81.9433056
271604,Entai Rampur BO,Balrampur,Uttar Pradesh,27.187681,82.448593
271607,Mahuwa BO,Balrampur,Uttar Pradesh,27.335374,82.304522
271609,Puraina Wajid BO,Balrampur,Uttar Pradesh,27.011769,82.026898
271801,Bahraich HO,Bahraich,Uttar Pradesh,27.568357,81.592884
271802,Metkaha BO,Bahraich,Uttar Pradesh,27.209195,81.743149
271803,Patna Malhipur SO,Shravasti,Uttar Pradesh,26.1738,81.0237
271804,Bhausawan BO,Shravasti,Uttar Pradesh,27.296954,81.82107
271805,Shravasti SO,Shravasti,Uttar Pradesh,27.3454722,81.8361667
271806,Farda Sumerpur BO,Bahraich,Uttar Pradesh,27.4254,81.77415
271821,Bisheswarganj SO,Bahraich,Uttar Pradesh,27.3454722,81.8361667
271824,Rehuwa Mansoor BO,Bahraich,Uttar Pradesh,27.285099,80.957731
271825,Sablapur BO,Bahraich,Uttar Pradesh,26.94885,81.92165
271830,Khaira Kala BO,Bahraich,Uttar Pradesh,27.4803673,81.4759568
271831,Mujehna BO,Shravasti,Uttar Pradesh,27.1970808,82.1414438
271835,Katha BO,Shravasti,Uttar Pradesh,27.532455,81.969172
271840,Titiharia BO,Shravasti,Uttar Pradesh,26.6534,82.797398
271841,Girijapuri Coloney SO,Bahraich,Uttar Pradesh,27.4141,81.2703
271845,Khargaura Janoob BO,Shravasti,Uttar Pradesh,27.443706,81.961664
271851,Vanshpurwa BO,Bahraich,Uttar Pradesh,27.676536,81.375686
271855,Balsinghpur BO,Bahraich,Uttar Pradesh,27.570838,81.598025
271861,Bankatwa BO,Balrampur,Uttar Pradesh,27.275949,82.379089
271865,Amwa Pokhar BO,Bahraich,Uttar Pradesh,27.658496,81.890624
271870,Imilia BO,Bahraich,Uttar Pradesh,27.136814,81.972054
271871,Mankapur Kala BO,Bahraich,Uttar Pradesh,27.04322,82.21212
271872,Narounda BO,Bahraich,Uttar Pradesh,27.244294,81.670622
271875,Dandey Kuinya BO,Bahraich,Uttar Pradesh,27.570838,81.598025
271881,Babaganj BO,Bahraich,Uttar Pradesh,27.08825,82.09385
271882,Bhopatpur BO,Bahraich,Uttar Pradesh,27.208785,81.662407
271901,Tappe Sipah BO,Bahraich,Uttar Pradesh,27.086603,81.499288
271902,Gajadharpur BO,Bahraich,Uttar Pradesh,27.375932,81.50751
271903,Kaiserganj SO,Bahraich,Uttar Pradesh,24.2479167,81.5468333
271904,Mustafabad BO,Bahraich,Uttar Pradesh,27.142681,81.518254
272001,Civil Line SO Basti,Basti,Uttar Pradesh,26.786796,82.722857
272002,Basti BS SO,Basti,Uttar Pradesh,26.799389,82.749291
272123,Khoria BO,Basti,Uttar Pradesh,25.396163,82.2252658
272124,Misrauliya BO,Basti,Uttar Pradesh,26.817479,82.825688
272125,Mudadeehabeg BO,Sant Kabeer Nagar,Uttar Pradesh,26.81768,82.763313
272126,Babhni Misra BO,Sant Kabeer Nagar,Uttar Pradesh,26.90952,82.924901
272127,Amorha,Basti,Uttar Pradesh,26.777259,82.379889
272128,Sudipur BO,Basti,Uttar Pradesh,26.724261,82.438917
272129,Dhenugawan BO,Basti,Uttar Pradesh,26.79927,82.318135
272130,Bhainsaha BO,Basti,Uttar Pradesh,26.79267,82.470224
272131,C C M Padmapur BO,Basti,Uttar Pradesh,26.713281,82.570603
272148,Chiraiha BO,Sant Kabeer Nagar,Uttar Pradesh,26.81768,82.763313
272150,Majhauwa Baikunth BO,Basti,Uttar Pradesh,26.95977,82.8161
272151,Sagra BO,Basti,Uttar Pradesh,26.094628,82.749238
272152,Gopalpur BO,Siddharth Nagar,Uttar Pradesh,27.06978,82.962388
272153,Rudrapurr BO,Siddharth Nagar,Uttar Pradesh,26.433498,83.611164
272154,Belrai BO,Sant Kabeer Nagar,Uttar Pradesh,27.081855,83.065548
272155,Thana Khas BO,Basti,Uttar Pradesh,26.792586,82.4702659
272161,Mahuwadabar BO,Basti,Uttar Pradesh,25.396163,82.1525625
272162,Pauli BO,Sant Kabeer Nagar,Uttar Pradesh,26.055039,83.016925
272163,Bhainsa Chaubey BO,Basti,Uttar Pradesh,26.90828,82.571489
272164,Tumpar BO,Sant Kabeer Nagar,Uttar Pradesh,26.667345,87.003896
272165,Auradand BO,Sant Kabeer Nagar,Uttar Pradesh,26.54145,83.00793
272171,Gonare BO,Basti,Uttar Pradesh,26.65978,82.82207
272172,Chhitahi BO,Sant Kabeer Nagar,Uttar Pradesh,26.6333,82.9907
272173,Padaria BO,Sant Kabeer Nagar,Uttar Pradesh,26.75272,83.013402
272175,Khalilabad Bus Stand SO,Sant Kabeer Nagar,Uttar Pradesh,26.735345,83.146012
272176,Deokali Kala BO,Sant Kabeer Nagar,Uttar Pradesh,26.735341,83.146013
272177,Naguwa BO,Basti,Uttar Pradesh,25.396163,82.2252658
272178,Ahra BO,Basti,Uttar Pradesh,26.86377,82.41441
272181,Belbharia Ram Gulam BO,Basti,Uttar Pradesh,26.87173,82.513
272182,Belhara BO,Basti,Uttar Pradesh,26.851169,82.726141
272189,Turkaulia BO,Siddharth Nagar,Uttar Pradesh,27.195771,82.648179
272190,Sonha BO,Basti,Uttar Pradesh,26.92937,82.714605
272191,Bewa Chauraha BO,Siddharth Nagar,Uttar Pradesh,27.174261,82.653212
272192,Buddhi Khas,Siddharth Nagar,Uttar Pradesh,27.301223,82.847067
272193,Chitahi BO,Siddharth Nagar,Uttar Pradesh,25.396163,82.1525625
272194,Tusail BO,Basti,Uttar Pradesh,26.817512,82.1525625
272195,Shankarpur BO,Siddharth Nagar,Uttar Pradesh,25.396163,81.296433
272199,Ghenchuwa BO,Sant Kabeer Nagar,Uttar Pradesh,25.396163,82.2252658
272201,Mohankola BO,Siddharth Nagar,Uttar Pradesh,27.271542,82.820745
272202,Alidapur BO,Siddharth Nagar,Uttar Pradesh,27.374476,83.064478
272203,Birdpur No13 BO,Siddharth Nagar,Uttar Pradesh,27.3014,83.09476
272204,Bhadehargrant BO,Siddharth Nagar,Uttar Pradesh,27.345711,83.124119
272205,Ramwapur BO,Siddharth Nagar,Uttar Pradesh,27.3906,82.959686
272206,Mahthawal BO,Siddharth Nagar,Uttar Pradesh,27.369851,83.238556
272207,Mahulani BO,Siddharth Nagar,Uttar Pradesh,27.277188,83.084885
272208,Karma BO,Siddharth Nagar,Uttar Pradesh,27.041739,82.99952
272270,Belhar Kala BO,Sant Kabeer Nagar,Uttar Pradesh,26.99899,83.04211
272271,Barhya BO,Sant Kabeer Nagar,Uttar Pradesh,26.9744,83.1997
272301,BaiMustahkam BO,Basti,Uttar Pradesh,26.639,82.68376
272302,Mahripur BO,Basti,Uttar Pradesh,26.730681,82.68057
273001,Daudpur SO,Gorakhpur,Uttar Pradesh,26.740123,83.374264
273002,Jungle Ramgarh BO,Gorakhpur,Uttar Pradesh,23.652368,85.56121
273003,Arogyamandir SO,Gorakhpur,Uttar Pradesh,26.7910833,83.3866944
273004,Basharatpur SO,Gorakhpur,Uttar Pradesh,26.7875,83.38
273005,Rajghat SO,Gorakhpur,Uttar Pradesh,26.742,83.3616
273006,Gita Vatika SO,Gorakhpur,Uttar Pradesh,26.772,83.3857778
273007,Parmeshwar Pur BO,Gorakhpur,Uttar Pradesh,23.873856,83.365584
273008,Kunraghat S.O,Gorakhpur,Uttar Pradesh,26.747949,83.415492
273009,Gorakhpur University SO,Gorakhpur,Uttar Pradesh,26.7513889,83.3815833
273010,Khorabar BO,Gorakhpur,Uttar Pradesh,26.707054,83.44568
273012,Railway Colony SO Gorakhpur,Gorakhpur,Uttar Pradesh,26.7276944,83.3853889
273013,Gulhariya BO,Gorakhpur,Uttar Pradesh,26.734674,83.336188
273014,Jungle Saligram BO,Gorakhpur,Uttar Pradesh,26.760555,83.373168
273015,Dohariya Bazar BO,Gorakhpur,Uttar Pradesh,26.734674,83.336188
273016,Lahsari BO,Gorakhpur,Uttar Pradesh,26.703999,83.401639
273017,Siddharth Enclave SO,Gorakhpur,Uttar Pradesh,26.7276944,83.3853889
273151,Narayanpur BO,Maharajganj,Uttar Pradesh,20.108252,81.385406
273152,Luhasi BO,Gorakhpur,Uttar Pradesh,26.80019,83.585609
273155,Dandwarkhurd BO,Maharajganj,Uttar Pradesh,25.841116,83.475691
273157,Belaharriya BO,Maharajganj,Uttar Pradesh,23.655679,83.372272
273158,Campierganj S.O,Gorakhpur,Uttar Pradesh,26.747912,83.366862
273161,Dhani Bazar S.O,Maharajganj,Uttar Pradesh,26.748747,83.366253
273162,Mudila BO,Maharajganj,Uttar Pradesh,26.260886,83.399105
273163,Bariarpur BO,Maharajganj,Uttar Pradesh,20.593684,78.96288
273164,Adda Bazar BO,Maharajganj,Uttar Pradesh,27.166757,83.514333
273165,Fardahani BO,Gorakhpur,Uttar Pradesh,26.3947387,83.289691
273201,Parsauni BO,Gorakhpur,Uttar Pradesh,26.605148,83.614888
273202,Rajdhani BO,Gorakhpur,Uttar Pradesh,26.596598,83.523012
273203,Brahmpur S.O Gorakhpur,Gorakhpur,Uttar Pradesh,26.580727,83.586874
273207,Madhubani BO,Maharajganj,Uttar Pradesh,23.56741,83.07154
273209,Kodari BO,Gorakhpur,Uttar Pradesh,26.290075,83.483691
273211,Dhakhwa Bazar SO,Gorakhpur,Uttar Pradesh,26.44,83.16778
273212,Bihari Bujurg BO,Gorakhpur,Uttar Pradesh,25.264965,80.760107
273213,Patakhuli BO,Gorakhpur,Uttar Pradesh,26.331387,83.406979
273301,Lakhima BO,Maharajganj,Uttar Pradesh,26.882491,83.55232
273302,Parsa Gidahi BO,Maharajganj,Uttar Pradesh,24.256638,83.646813
273303,Maharajganj H.O,Maharajganj,Uttar Pradesh,26.383681,81.274319
273304,Madanpura BO,Maharajganj,Uttar Pradesh,27.283283,83.702643
273305,Manikapur BO,Maharajganj,Uttar Pradesh,27.144604,83.585609
273306,Khutahan Khas BO,Gorakhpur,Uttar Pradesh,26.302248,83.41318
273308,Nipania BO,Maharajganj,Uttar Pradesh,27.470353,83.464108
273309,Rudra pur shivnath BO,Maharajganj,Uttar Pradesh,27.064491,83.598327
273310,Baidabazar BO,Maharajganj,Uttar Pradesh,26.982693,83.471914
273311,Bodna BO,Maharajganj,Uttar Pradesh,21.947803,78.036661
273401,Pichaura BO,Gorakhpur,Uttar Pradesh,26.24381,79.669857
273402,Patna BO,Gorakhpur,Uttar Pradesh,25.594095,85.137565
273403,Bisaunpur BO,Gorakhpur,Uttar Pradesh,23.373665,84.372605
273404,Belghat SO,Gorakhpur,Uttar Pradesh,26.262,82.1004
273405,Bishunpura BO,Gorakhpur,Uttar Pradesh,24.300038,83.658781
273406,Saraya Tiwari BO,Gorakhpur,Uttar Pradesh,26.630119,83.296083
273407,Biraikhurd BO,Gorakhpur,Uttar Pradesh,25.45229,83.258629
273408,Niaon BO,Gorakhpur,Uttar Pradesh,26.23547,83.47853
273409,Deidiha SO,Gorakhpur,Uttar Pradesh,26.1018,83.104
273411,Khajuri Baboo BO,Gorakhpur,Uttar Pradesh,25.340719,83.028736
273412,Chhapra BO,Gorakhpur,Uttar Pradesh,25.359514,82.9515
273413,Pakdidubey BO,Gorakhpur,Uttar Pradesh,25.935159,54.000877
274001,DEORIA NEW COLONY SO,Deoria,Uttar Pradesh,26.21,83.26
274149,Bodarwar SO,Kushi Nagar,Uttar Pradesh,26.21,83.26
274182,Bhaluani SO,Deoria,Uttar Pradesh,26.35,83.77
274201,Baitalpur SO,Deoria,Uttar Pradesh,26.21,83.26
274202,Gauri Bazar SO,Deoria,Uttar Pradesh,26.21,83.26
274203,HATA SO,Kushi Nagar,Uttar Pradesh,26.21,83.26
274204,Rudrapur SO,Deoria,Uttar Pradesh,26.21,83.26
274205,Madanpur SO,Deoria,Uttar Pradesh,26.21,83.26
274206,Hetimpur S O,Deoria,Uttar Pradesh,26.21,83.26
274207,Sukrauli SO,Kushi Nagar,Uttar Pradesh,26.7356944,83.6546667
274208,Saraon SO,Deoria,Uttar Pradesh,26.21,83.26
274301,Captainganj SO,Kushi Nagar,Uttar Pradesh,26.21,83.26
274302,Dudhai SO,Kushi Nagar,Uttar Pradesh,26.21,83.26
274303,Kathkuiyan SO,Kushi Nagar,Uttar Pradesh,26.21,83.26
274304,Padrauna HO,Kushi Nagar,Uttar Pradesh,26.7532778,83.9775
274305,Ramkola SO,Kushi Nagar,Uttar Pradesh,26.21,83.26
274306,Laxmiganj SO,Kushi Nagar,Uttar Pradesh,26.21,83.26
274307,Padrauna Sugar Factory SO,Kushi Nagar,Uttar Pradesh,26.21,83.26
274308,Padrauna City SO,Kushi Nagar,Uttar Pradesh,26.21,83.26
274309,Padrauna Chhavani SO,Kushi Nagar,Uttar Pradesh,26.21,83.26
274401,Fazilnagar SO,Kushi Nagar,Uttar Pradesh,26.21,83.26
274402,Kasia S O,Kushi Nagar,Uttar Pradesh,26.21,83.26
274403,KUSHINAGAR SO,Kushi Nagar,Uttar Pradesh,26.21,83.26
274404,Patherdewa SO,Deoria,Uttar Pradesh,26.21,83.26
274405,Sidhua BO,Deoria,Uttar Pradesh,25.6399,84.751
274406,Seorahi SO,Kushi Nagar,Uttar Pradesh,26.21,83.26
274407,Tamkuhi SO,Kushi Nagar,Uttar Pradesh,26.6926944,84.1801944
274408,Tarkulwa SO,Deoria,Uttar Pradesh,26.62,83.89
274409,Baghachaur BO,Kushi Nagar,Uttar Pradesh,26.64,84.32
274501,Khukhundoo SO,Deoria,Uttar Pradesh,26.21,83.26
274502,Naini BO,Deoria,Uttar Pradesh,26.2,83.96
274505,Lar Road SO,Deoria,Uttar Pradesh,26.21,83.26
274506,Majhauli Raj SO,Deoria,Uttar Pradesh,26.21,83.26
274508,Khema Dei BO,Deoria,Uttar Pradesh,26.16,83.96
274509,Salaempur SO,Deoria,Uttar Pradesh,26.21,83.26
274601,Barhaj SO,Deoria,Uttar Pradesh,26.21,83.26
274602,Takia BO,Deoria,Uttar Pradesh,26.18,83.87
274603,Gaura Jai Nagar SO,Deoria,Uttar Pradesh,26.21,83.26
274604,Paina SO,Deoria,Uttar Pradesh,26.21,83.26
274701,Belwa Baboo BO,Deoria,Uttar Pradesh,25.6399,84.751
274702,Bhatpar Rani SO,Deoria,Uttar Pradesh,26.21,83.26
274703,Bansopatti BO,Deoria,Uttar Pradesh,26.13,87.24
274704,Sohanpur BO,Deoria,Uttar Pradesh,26.13,83.8
274705,Raibari BO,Deoria,Uttar Pradesh,26.13,83.87
274801,Chhitauni SO,Kushi Nagar,Uttar Pradesh,26.21,83.26
274802,Raja Bazar Khadda SO,Kushi Nagar,Uttar Pradesh,26.21,83.26
274806,Deoria Railway Station SO,Deoria,Uttar Pradesh,26.21,83.26
274807,Phulwaria Lachhi BO,Deoria,Uttar Pradesh,25.63,84.71
274808,Pipara Ramdhar BO,Deoria,Uttar Pradesh,26.29,83.92
275101,Mau RS SO,Mau,Uttar Pradesh,25.9377778,83.5633889
275102,Ali Nagar BO,Mau,Uttar Pradesh,12.16681,77.10656
275103,Raikwardeeh BO,Mau,Uttar Pradesh,25.94,83.55
275105,Kalyanpur BO,Mau,Uttar Pradesh,25.94,83.47
275201,Bahadurganj,Ghazipur,Uttar Pradesh,25.5765,83.5731944
275202,Dullahpur SO,Ghazipur,Uttar Pradesh,25.8018889,83.4235
275203,Jakhania SO,Ghazipur,Uttar Pradesh,25.74175,83.3714444
275204,Sadat SO,Ghazipur,Uttar Pradesh,25.67322222,83.30341667
275205,Shadiabad SO,Ghazipur,Uttar Pradesh,25.6750556,83.3775
275301,Hemai BO,Mau,Uttar Pradesh,20.06,80.06
275302,Bhopaura SO,Mau,Uttar Pradesh,25.0885833,83.4678889
275303,Mohammadabad Sipah BO,Mau,Uttar Pradesh,12.25,10.2
275304,Ahamadpur Asana BO,Mau,Uttar Pradesh,25.11,83.54
275305,Tajopur BO,Mau,Uttar Pradesh,12.16681,77.10656
275306,KOIRIYAPAR SO,Mau,Uttar Pradesh,26.55,80.59
275307,Parsupur BO,Mau,Uttar Pradesh,25.29,83.08
276001,Azamgarh RS SO,Azamgarh,Uttar Pradesh,26.0421944,83.1623889
276121,Patwadh Kautuk BO,Azamgarh,Uttar Pradesh,20.1,11.2
276122,Haidarabad BO,Azamgarh,Uttar Pradesh,12.16681,77.10656
276123,Pakari BO,Azamgarh,Uttar Pradesh,10.2,30.2
276124,Chhapra Sultanpur BO,Azamgarh,Uttar Pradesh,19.1019,56.2154
276125,Anjam Shhid BO,Azamgarh,Uttar Pradesh,12.16681,77.10656
276126,Bansgaon SO Azamgarh,Azamgarh,Uttar Pradesh,25.814828,83.292021
276127,Haraia BO,Azamgarh,Uttar Pradesh,12.5489,49.2501
276128,Deeha BO,Azamgarh,Uttar Pradesh,10.2,10.3
276129,Chiraia Kot SO,Mau,Uttar Pradesh,25.8836944,83.3316667
276131,Khoulukhor BO,Azamgarh,Uttar Pradesh,26.07,83.18
276135,Jolhapur BO,Azamgarh,Uttar Pradesh,10.2,10.3
